"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2012","281",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2013","318",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2014","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2015","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","438","LIE","Liechtenstein","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2005","15908",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2006","18134",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2007","20278",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2008","20419",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2009","17757",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2010","19398",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2011","21512",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2012","23449",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2013","26338",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2014","28067",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2015","26485",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2016","30974",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2017","39099",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2018","43590",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2019","53117",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2020","55292",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","440","LTU","Lithuania","2021","57755",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2009","8400",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2010","8657",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2011","8837",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2012","6550",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2013","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2014","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2015","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","442","LUX","Luxembourg","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2005","61",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2006","73",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2007","92",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2008","137",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2009","179",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2010","167",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2011","102",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2012","76",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2013","67",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2014","122",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2015","140",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2016","121",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2017","103",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2018","78",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2019","81",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2020","91",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","499","MNE","Montenegro","2021","117",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2005","86359",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2006","85715",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2007","80331",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2008","80595",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2009","75070",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2010","78803",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2011","76837",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2012","71980",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2013","72080",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2014","72335",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2015","68899",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2016","67785",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2017","67532",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2018","68906",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2019","68336",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2020","67592",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","528","NLD","Netherlands","2021","70227",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2005","5576",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2006","6732",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2007","5938",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2008","3978",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2009","4035",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2010","4235",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2011","8933",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2012","8965",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2013","7466",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2014","10623",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2015","10192",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2016","10589",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2017","10901",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2018","10622",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2019","10266",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2020","10644",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","807","MKD","North Macedonia","2021","11444",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2005","18243",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2006","19393",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2007","19631",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2008","20700",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2009","18443",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2010","19746",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2011","19185",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2012","20166",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2013","21313",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2014","21535",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2015","23144",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2016","20951",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2017","21386",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2018","21347",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2019","21466",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2020","21407",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","578","NOR","Norway","2021","22557",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2005","111826",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2006","128315",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2007","150879",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2008","164930",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2009","180742",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2010","202308",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2011","207651",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2012","222332",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2013","247594",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2014","250930",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2015","260713",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2016","290749",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2017","335220",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2018","315874",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2019","348952",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2020","354926",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","616","POL","Poland","2021","379820",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2005","42607",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2006","44835",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2007","46406",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2008","38950",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2009","35356",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2010","34640",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2011","37472",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2012","29767",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2013","36576",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2014","33857",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2015","32525",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2016","34684",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2017","34073",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2018","32676",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2019","31087",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2020","24402",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","620","PRT","Portugal","2021","32075",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2009","2714",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2010","3232",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2011","3597",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2012","3955",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2013","4423",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2014","4307",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2015","4217",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2016","4693",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2017","4884",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2018","5290",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2019","5567",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2020","5551",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","498","MDA","Republic of Moldova","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2005","51531",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2006","57277",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2007","59517",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2008","56377",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2009","34265",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2010","25883",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2011","26347",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2012","29662",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2013","34026",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2014","35135",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2015","39022",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2016","48175",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2017","54704",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2018","58761",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2019","61041",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2020","55026",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","642","ROU","Romania","2021","61848",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2006","198766",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2007","205849",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2008","216276",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2009","180136",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2010","199341",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2011","222823",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2012","248862",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2013","250054",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2014","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2015","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","643","RUS","Russian Federation","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2006","14247",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2007","14349",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2008","9515",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2009","1185",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2010","1689",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2011","1907",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2012","2474",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2013","2824",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2014","2959",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2015","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2020","7741",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","688","SRB","Serbia","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2005","22550",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2006","22114",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2007","27050",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2008","29094",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2009","27484",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2010","27411",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2011","29045",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2012","29504",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2013","30005",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2014","31304",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2015","33525",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2016","36106",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2017","35362",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2018","35590",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2019","33888",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2020","31591",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","703","SVK","Slovakia","2021","30138",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2005","11032",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2006","12112",
